customer_id,purchase_date,product_category,product_price,quantity,total_purchase_amount,payment_method,age,returns,customer_name,gender,churn,purchase_year,purchase_month,purchase_quarter,purchase_day,purchase_hour
34264,2022-05-03T20:39:38Z,Books,65,3,1336,Cash,48,1,Wendy Young,Female,0,2022,5,2,Tue,20
34264,2023-04-17T17:50:50Z,Electronics,167,2,4296,Cash,48,0,Wendy Young,Female,0,2023,4,2,Mon,17
34264,2023-03-24T16:35:17Z,Books,326,1,4940,Credit Card,48,1,Wendy Young,Female,0,2023,3,1,Fri,16
34264,2021-06-09T23:04:56Z,Clothing,276,3,5200,Cash,48,1,Wendy Young,Female,0,2021,6,2,Wed,23
3694,2021-03-31T04:23:40Z,Books,216,5,3544,Credit Card,19,0,Frank Orr,Female,0,2021,3,1,Wed,4
3694,2020-04-02T09:11:24Z,Clothing,206,3,1310,Credit Card,19,1,Frank Orr,Female,0,2020,4,2,Thu,9
3694,2021-06-09T16:44:06Z,Books,62,1,1600,Cash,19,0,Frank Orr,Female,0,2021,6,2,Wed,16
3694,2021-11-20T15:16:18Z,Home,360,4,2081,Paypal,19,1,Frank Orr,Female,0,2021,11,4,Sat,15
3694,2021-07-19T08:12:05Z,Books,25,3,4534,Credit Card,19,0,Frank Orr,Female,0,2021,7,3,Mon,8
3694,2021-08-18T06:54:33Z,Books,53,2,4951,Cash,19,0,Frank Orr,Female,0,2021,8,3,Wed,6
3694,2023-04-12T03:24:43Z,Clothing,420,4,326,Credit Card,19,1,Frank Orr,Female,0,2023,4,2,Wed,3
3694,2020-11-13T03:55:11Z,Books,219,5,3836,Crypto,19,1,Frank Orr,Female,0,2020,11,4,Fri,3
3694,2021-01-16T07:02:28Z,Clothing,335,5,5012,Credit Card,19,1,Frank Orr,Female,0,2021,1,1,Sat,7
48148,2021-02-11T19:56:26Z,Home,142,2,4709,Credit Card,67,0,Sarah Morrison,Male,1,2021,2,1,Thu,19
48148,2020-06-27T04:09:15Z,Home,154,2,4642,Cash,67,0,Sarah Morrison,Male,1,2020,6,2,Sat,4
48148,2021-12-18T21:04:30Z,Books,120,4,4765,Cash,67,0,Sarah Morrison,Male,1,2021,12,4,Sat,21
48148,2020-10-10T11:35:53Z,Electronics,72,4,5091,Credit Card,67,1,Sarah Morrison,Male,1,2020,10,4,Sat,11
48148,2022-07-21T00:08:30Z,Clothing,393,3,4180,Cash,67,0,Sarah Morrison,Male,1,2022,7,3,Thu,0
48148,2021-04-03T20:48:27Z,Home,73,1,2728,Credit Card,67,1,Sarah Morrison,Male,1,2021,4,2,Sat,20
48148,2020-07-04T07:14:27Z,Clothing,459,3,492,Cash,67,0,Sarah Morrison,Male,1,2020,7,3,Sat,7
31528,2023-06-07T16:52:04Z,Clothing,46,1,2458,Cash,51,1,Richard Little,Female,0,2023,6,2,Wed,16
31528,2020-12-15T14:38:29Z,Clothing,42,4,3815,Credit Card,51,0,Richard Little,Female,0,2020,12,4,Tue,14
31528,2022-11-24T05:21:55Z,Clothing,270,1,3673,Credit Card,51,0,Richard Little,Female,0,2022,11,4,Thu,5
31528,2020-06-06T21:18:29Z,Home,381,2,2139,Credit Card,51,0,Richard Little,Female,0,2020,6,2,Sat,21
31528,2022-11-24T04:52:49Z,Clothing,246,5,965,Credit Card,51,0,Richard Little,Female,0,2022,11,4,Thu,4
29228,2023-05-25T18:27:23Z,Books,427,5,2490,Crypto,47,0,Mrs. Laura Warren,Male,0,2023,5,2,Thu,18
29228,2021-07-16T09:00:02Z,Books,491,1,862,Crypto,47,0,Mrs. Laura Warren,Male,0,2021,7,3,Fri,9
29228,2023-08-16T08:02:04Z,Books,287,4,4172,Credit Card,47,0,Mrs. Laura Warren,Male,0,2023,8,3,Wed,8
29228,2020-01-15T15:09:18Z,Books,475,3,959,Credit Card,47,1,Mrs. Laura Warren,Male,0,2020,1,1,Wed,15
29228,2020-02-14T00:47:10Z,Clothing,386,5,3098,Credit Card,47,1,Mrs. Laura Warren,Male,0,2020,2,1,Fri,0
29228,2021-10-23T13:01:17Z,Home,47,4,667,Cash,47,0,Mrs. Laura Warren,Male,0,2021,10,4,Sat,13
29228,2020-01-31T18:17:52Z,Electronics,439,5,943,Crypto,47,0,Mrs. Laura Warren,Male,0,2020,1,1,Fri,18
7244,2020-09-03T21:40:58Z,Home,107,2,1493,Credit Card,24,0,Gregory Richards,Male,0,2020,9,3,Thu,21
43937,2021-06-16T01:37:25Z,Books,236,2,1393,Credit Card,61,0,Ryan Salas,Female,1,2021,6,2,Wed,1
43937,2023-07-28T08:21:34Z,Books,393,5,3792,Crypto,61,0,Ryan Salas,Female,1,2023,7,3,Fri,8
43937,2022-12-29T08:49:19Z,Home,28,1,1043,Credit Card,61,1,Ryan Salas,Female,1,2022,12,4,Thu,8
43937,2023-05-26T09:56:52Z,Books,49,4,615,Crypto,61,1,Ryan Salas,Female,1,2023,5,2,Fri,9
24446,2021-11-23T12:40:55Z,Home,447,4,2340,Credit Card,46,1,Robert Sampson,Male,1,2021,11,4,Tue,12
24446,2023-02-22T08:49:48Z,Electronics,259,3,4770,Credit Card,46,1,Robert Sampson,Male,1,2023,2,1,Wed,8
24446,2021-01-20T01:22:40Z,Books,281,1,2214,Paypal,46,0,Robert Sampson,Male,1,2021,1,1,Wed,1
24446,2023-03-13T18:40:15Z,Home,492,3,4112,Crypto,46,0,Robert Sampson,Male,1,2023,3,1,Mon,18
24446,2022-03-11T10:33:03Z,Home,267,3,748,Credit Card,46,1,Robert Sampson,Male,1,2022,3,1,Fri,10
24446,2022-09-12T23:18:15Z,Books,377,2,2648,Paypal,46,1,Robert Sampson,Male,1,2022,9,3,Mon,23
24446,2020-09-30T12:23:34Z,Home,35,5,1622,Credit Card,46,1,Robert Sampson,Male,1,2020,9,3,Wed,12
24446,2021-11-17T16:42:32Z,Books,482,1,4861,Credit Card,46,0,Robert Sampson,Male,1,2021,11,4,Wed,16
29377,2022-02-07T16:44:23Z,Electronics,61,2,1490,Credit Card,60,0,Edwin Cooper,Female,1,2022,2,1,Mon,16
29377,2023-06-28T11:37:46Z,Clothing,61,4,2012,Cash,60,0,Edwin Cooper,Female,1,2023,6,2,Wed,11
29377,2021-07-02T02:33:56Z,Clothing,89,4,4480,Credit Card,60,0,Edwin Cooper,Female,1,2021,7,3,Fri,2
35264,2022-03-20T19:20:45Z,Clothing,204,1,2114,Credit Card,46,0,Michael Davis,Female,0,2022,3,1,Sun,19
46625,2021-05-04T17:50:23Z,Home,15,2,1833,Cash,59,0,Abigail Cardenas,Female,0,2021,5,2,Tue,17
46625,2021-07-05T04:04:09Z,Books,379,5,3069,Credit Card,59,1,Abigail Cardenas,Female,0,2021,7,3,Mon,4
46625,2020-04-20T21:48:20Z,Home,176,5,2659,Paypal,59,0,Abigail Cardenas,Female,0,2020,4,2,Mon,21
37897,2023-07-08T15:44:17Z,Home,73,3,1116,Paypal,26,0,Brent Williams,Male,1,2023,7,3,Sat,15
37897,2020-11-01T13:09:09Z,Books,384,1,4614,Paypal,26,0,Brent Williams,Male,1,2020,11,4,Sun,13
37897,2020-09-18T19:45:54Z,Clothing,345,4,2177,Credit Card,26,0,Brent Williams,Male,1,2020,9,3,Fri,19
37897,2022-06-21T03:18:36Z,Books,93,5,1565,Crypto,26,1,Brent Williams,Male,1,2022,6,2,Tue,3
37897,2022-04-12T00:03:52Z,Books,438,2,1467,Crypto,26,1,Brent Williams,Male,1,2022,4,2,Tue,0
37897,2020-09-02T11:15:45Z,Electronics,112,2,4457,Paypal,26,1,Brent Williams,Male,1,2020,9,3,Wed,11
10039,2021-03-08T09:23:53Z,Clothing,179,4,902,Credit Card,19,1,Amy Wilkinson,Female,0,2021,3,1,Mon,9
10039,2021-12-26T18:16:26Z,Clothing,102,2,2719,Paypal,19,0,Amy Wilkinson,Female,0,2021,12,4,Sun,18
10039,2020-03-15T21:10:11Z,Home,206,2,421,Cash,19,0,Amy Wilkinson,Female,0,2020,3,1,Sun,21
10039,2021-01-29T23:41:18Z,Books,319,3,4092,Credit Card,19,1,Amy Wilkinson,Female,0,2021,1,1,Fri,23
10039,2020-10-09T11:17:21Z,Books,229,1,188,Credit Card,19,0,Amy Wilkinson,Female,0,2020,10,4,Fri,11
10039,2021-03-23T07:10:37Z,Electronics,290,3,3972,Paypal,19,0,Amy Wilkinson,Female,0,2021,3,1,Tue,7
10039,2022-12-11T01:46:18Z,Electronics,162,5,3287,Paypal,19,1,Amy Wilkinson,Female,0,2022,12,4,Sun,1
10039,2021-02-04T07:15:09Z,Clothing,436,3,4274,Credit Card,19,1,Amy Wilkinson,Female,0,2021,2,1,Thu,7
10039,2021-11-23T17:09:29Z,Home,476,3,1428,Credit Card,19,0,Amy Wilkinson,Female,0,2021,11,4,Tue,17
21496,2021-10-24T12:39:17Z,Home,90,5,3412,Crypto,39,1,Sean Jones,Female,0,2021,10,4,Sun,12
21496,2020-07-24T07:01:58Z,Clothing,97,4,2961,Cash,39,1,Sean Jones,Female,0,2020,7,3,Fri,7
802,2020-03-12T11:56:18Z,Electronics,13,1,3256,Cash,54,0,Jacob Price,Male,0,2020,3,1,Thu,11
802,2022-10-14T15:25:19Z,Electronics,247,1,4168,Crypto,54,0,Jacob Price,Male,0,2022,10,4,Fri,15
802,2020-05-10T05:04:14Z,Books,167,3,4156,Cash,54,1,Jacob Price,Male,0,2020,5,2,Sun,5
802,2023-05-21T01:32:17Z,Clothing,500,5,3010,Paypal,54,1,Jacob Price,Male,0,2023,5,2,Sun,1
802,2023-04-03T06:36:43Z,Clothing,387,4,4166,Paypal,54,0,Jacob Price,Male,0,2023,4,2,Mon,6
802,2020-05-15T18:44:09Z,Books,432,4,4530,Credit Card,54,0,Jacob Price,Male,0,2020,5,2,Fri,18
802,2020-12-26T05:06:18Z,Clothing,396,5,2626,Credit Card,54,0,Jacob Price,Male,0,2020,12,4,Sat,5
1296,2021-01-15T03:25:06Z,Books,374,2,4300,Credit Card,29,0,Cassandra Johnson,Female,0,2021,1,1,Fri,3
1296,2023-09-08T06:18:46Z,Books,378,1,4961,Paypal,29,1,Cassandra Johnson,Female,0,2023,9,3,Fri,6
1296,2023-02-25T02:21:51Z,Home,103,1,4449,Credit Card,29,0,Cassandra Johnson,Female,0,2023,2,1,Sat,2
1296,2022-08-11T21:43:20Z,Home,293,5,3461,Cash,29,0,Cassandra Johnson,Female,0,2022,8,3,Thu,21
1296,2023-01-01T05:28:45Z,Clothing,147,5,4599,Paypal,29,0,Cassandra Johnson,Female,0,2023,1,1,Sun,5
22992,2021-09-13T05:06:31Z,Electronics,359,1,1778,Paypal,55,0,Kevin Torres,Male,0,2021,9,3,Mon,5
22992,2022-10-11T07:24:15Z,Books,440,3,3518,Credit Card,55,1,Kevin Torres,Male,0,2022,10,4,Tue,7
22992,2020-02-25T03:55:17Z,Books,443,5,1843,Cash,55,0,Kevin Torres,Male,0,2020,2,1,Tue,3
22992,2020-01-04T23:00:10Z,Electronics,261,4,3734,Paypal,55,0,Kevin Torres,Male,0,2020,1,1,Sat,23
22992,2020-05-24T17:46:53Z,Clothing,23,5,860,Credit Card,55,1,Kevin Torres,Male,0,2020,5,2,Sun,17
22992,2020-06-04T19:58:19Z,Electronics,477,5,2640,Crypto,55,0,Kevin Torres,Male,0,2020,6,2,Thu,19
35865,2021-07-16T15:38:41Z,Home,21,4,5198,Credit Card,61,0,Dr. Brooke Villanueva DVM,Male,0,2021,7,3,Fri,15
35865,2021-10-01T20:46:58Z,Home,29,5,3742,Cash,61,0,Dr. Brooke Villanueva DVM,Male,0,2021,10,4,Fri,20
35865,2023-06-28T03:02:05Z,Home,371,3,3158,Paypal,61,0,Dr. Brooke Villanueva DVM,Male,0,2023,6,2,Wed,3
35865,2022-05-18T11:04:56Z,Electronics,13,4,819,Paypal,61,0,Dr. Brooke Villanueva DVM,Male,0,2022,5,2,Wed,11
19751,2022-08-24T00:21:04Z,Clothing,193,3,1817,Credit Card,30,0,April Webb,Female,1,2022,8,3,Wed,0
19751,2021-09-23T00:14:53Z,Home,225,1,3514,Cash,30,0,April Webb,Female,1,2021,9,3,Thu,0
24500,2022-12-18T23:32:44Z,Clothing,122,3,2976,Credit Card,54,0,Angela Yates,Female,1,2022,12,4,Sun,23
24500,2022-01-30T21:17:31Z,Home,264,3,2537,Credit Card,54,1,Angela Yates,Female,1,2022,1,1,Sun,21
24500,2020-09-19T01:20:32Z,Books,202,5,5140,Credit Card,54,0,Angela Yates,Female,1,2020,9,3,Sat,1
24500,2020-06-24T04:20:57Z,Clothing,456,4,4859,Credit Card,54,1,Angela Yates,Female,1,2020,6,2,Wed,4
24500,2021-04-04T17:53:17Z,Clothing,264,1,440,Credit Card,54,1,Angela Yates,Female,1,2021,4,2,Sun,17
44299,2021-12-17T23:19:31Z,Books,151,3,3857,Paypal,29,1,Tina Ray,Male,0,2021,12,4,Fri,23
44299,2022-11-27T06:37:58Z,Books,88,1,495,Credit Card,29,0,Tina Ray,Male,0,2022,11,4,Sun,6
44299,2022-05-16T05:48:00Z,Electronics,231,2,1278,Paypal,29,0,Tina Ray,Male,0,2022,5,2,Mon,5
44299,2023-07-20T00:39:08Z,Clothing,150,4,4336,Paypal,29,1,Tina Ray,Male,0,2023,7,3,Thu,0
44299,2022-04-03T07:59:51Z,Clothing,120,5,3657,Credit Card,29,1,Tina Ray,Male,0,2022,4,2,Sun,7
44299,2020-09-08T18:50:02Z,Clothing,139,4,4787,Paypal,29,0,Tina Ray,Male,0,2020,9,3,Tue,18
44299,2022-02-03T09:43:38Z,Clothing,109,1,2936,Paypal,29,0,Tina Ray,Male,0,2022,2,1,Thu,9
44299,2022-10-16T14:03:54Z,Home,264,1,3446,Credit Card,29,1,Tina Ray,Male,0,2022,10,4,Sun,14
44299,2020-09-12T10:21:35Z,Clothing,255,2,3464,Credit Card,29,1,Tina Ray,Male,0,2020,9,3,Sat,10
19423,2021-12-18T13:12:10Z,Clothing,19,2,1614,Paypal,31,0,Jeffrey Barnes,Male,0,2021,12,4,Sat,13
19423,2023-01-23T10:44:34Z,Clothing,97,3,4838,Credit Card,31,1,Jeffrey Barnes,Male,0,2023,1,1,Mon,10
19423,2021-08-09T03:32:42Z,Electronics,250,3,5005,Cash,31,0,Jeffrey Barnes,Male,0,2021,8,3,Mon,3
19423,2023-06-08T12:00:55Z,Books,439,2,3051,Paypal,31,0,Jeffrey Barnes,Male,0,2023,6,2,Thu,12
19423,2021-09-29T13:06:46Z,Clothing,251,1,5150,Cash,31,0,Jeffrey Barnes,Male,0,2021,9,3,Wed,13
6441,2020-08-30T11:22:21Z,Electronics,353,5,4379,Cash,20,1,Crystal Vasquez,Male,0,2020,8,3,Sun,11
6441,2022-09-24T05:55:32Z,Electronics,142,4,1105,Credit Card,20,0,Crystal Vasquez,Male,0,2022,9,3,Sat,5
6441,2021-07-08T23:46:35Z,Clothing,34,2,3676,Credit Card,20,1,Crystal Vasquez,Male,0,2021,7,3,Thu,23
6441,2023-04-14T21:59:18Z,Home,267,2,3646,Crypto,20,1,Crystal Vasquez,Male,0,2023,4,2,Fri,21
6441,2023-04-26T10:29:34Z,Clothing,212,3,1752,Cash,20,1,Crystal Vasquez,Male,0,2023,4,2,Wed,10
6441,2020-12-04T23:26:52Z,Books,303,1,1747,Crypto,20,0,Crystal Vasquez,Male,0,2020,12,4,Fri,23
32905,2023-01-07T08:14:02Z,Books,375,1,1337,Paypal,63,0,James Patterson,Male,0,2023,1,1,Sat,8
32905,2021-09-16T00:14:28Z,Home,355,2,3961,Crypto,63,0,James Patterson,Male,0,2021,9,3,Thu,0
32905,2022-03-12T01:11:42Z,Clothing,185,5,2609,Credit Card,63,1,James Patterson,Male,0,2022,3,1,Sat,1
43925,2021-06-21T11:33:37Z,Clothing,424,4,1742,Cash,57,0,Scott Johnson,Female,0,2021,6,2,Mon,11
43925,2020-10-27T11:37:09Z,Clothing,22,1,2569,Paypal,57,0,Scott Johnson,Female,0,2020,10,4,Tue,11
43925,2022-04-25T03:14:32Z,Books,17,5,4923,Paypal,57,0,Scott Johnson,Female,0,2022,4,2,Mon,3
43925,2021-06-30T03:26:14Z,Books,372,4,4343,Paypal,57,0,Scott Johnson,Female,0,2021,6,2,Wed,3
43925,2022-08-01T00:09:31Z,Electronics,452,4,4026,Credit Card,57,1,Scott Johnson,Female,0,2022,8,3,Mon,0
43925,2022-06-08T03:26:00Z,Books,298,5,4283,Credit Card,57,0,Scott Johnson,Female,0,2022,6,2,Wed,3
43925,2021-11-02T11:34:36Z,Books,245,2,3030,Paypal,57,0,Scott Johnson,Female,0,2021,11,4,Tue,11
43925,2021-02-18T16:23:54Z,Clothing,54,1,4646,Paypal,57,0,Scott Johnson,Female,0,2021,2,1,Thu,16
14556,2022-09-07T13:35:39Z,Clothing,322,5,4573,Cash,47,0,Howard Vaughan,Male,1,2022,9,3,Wed,13
14556,2022-05-26T22:25:19Z,Home,369,4,1870,Credit Card,47,1,Howard Vaughan,Male,1,2022,5,2,Thu,22
14556,2021-06-08T00:20:51Z,Clothing,420,1,3737,Credit Card,47,1,Howard Vaughan,Male,1,2021,6,2,Tue,0
14556,2023-08-27T04:13:54Z,Books,263,2,4551,Cash,47,1,Howard Vaughan,Male,1,2023,8,3,Sun,4
14556,2023-03-06T03:05:25Z,Clothing,407,5,905,Cash,47,0,Howard Vaughan,Male,1,2023,3,1,Mon,3
14556,2022-06-23T07:38:44Z,Clothing,175,5,2684,Paypal,47,0,Howard Vaughan,Male,1,2022,6,2,Thu,7
14556,2022-10-03T21:44:28Z,Books,54,1,965,Paypal,47,1,Howard Vaughan,Male,1,2022,10,4,Mon,21
14556,2020-05-26T22:59:49Z,Home,455,2,3880,Credit Card,47,0,Howard Vaughan,Male,1,2020,5,2,Tue,22
14556,2022-12-13T22:14:29Z,Books,376,3,1274,Paypal,47,0,Howard Vaughan,Male,1,2022,12,4,Tue,22
5975,2020-04-30T09:48:18Z,Books,451,1,2775,Paypal,47,0,Alexa Cox,Female,0,2020,4,2,Thu,9
5975,2020-12-01T13:16:17Z,Clothing,229,5,2752,Credit Card,47,0,Alexa Cox,Female,0,2020,12,4,Tue,13
5975,2020-11-07T14:34:22Z,Clothing,400,2,3901,Paypal,47,0,Alexa Cox,Female,0,2020,11,4,Sat,14
5975,2022-06-21T03:22:44Z,Clothing,372,4,3252,Cash,47,1,Alexa Cox,Female,0,2022,6,2,Tue,3
5975,2023-04-26T23:30:24Z,Clothing,160,4,5073,Crypto,47,1,Alexa Cox,Female,0,2023,4,2,Wed,23
19137,2022-08-03T21:31:35Z,Home,29,2,1075,Cash,69,0,Sydney Smith,Male,0,2022,8,3,Wed,21
19137,2022-12-12T12:48:29Z,Electronics,301,4,4909,Credit Card,69,1,Sydney Smith,Male,0,2022,12,4,Mon,12
19137,2023-04-01T02:20:40Z,Home,123,1,2517,Paypal,69,1,Sydney Smith,Male,0,2023,4,2,Sat,2
19137,2021-05-15T17:50:56Z,Home,287,5,1462,Cash,69,0,Sydney Smith,Male,0,2021,5,2,Sat,17
19137,2020-08-06T18:18:33Z,Books,212,3,2185,Credit Card,69,1,Sydney Smith,Male,0,2020,8,3,Thu,18
19137,2020-03-26T15:35:30Z,Clothing,429,4,4116,Credit Card,69,0,Sydney Smith,Male,0,2020,3,1,Thu,15
19137,2021-04-01T16:01:01Z,Electronics,352,3,618,Credit Card,69,1,Sydney Smith,Male,0,2021,4,2,Thu,16
19137,2020-11-27T07:51:41Z,Clothing,117,2,1077,Credit Card,69,0,Sydney Smith,Male,0,2020,11,4,Fri,7
19137,2021-02-11T17:47:38Z,Books,139,4,470,Credit Card,69,0,Sydney Smith,Male,0,2021,2,1,Thu,17
17266,2021-08-02T07:53:22Z,Clothing,287,2,1964,Paypal,55,1,Lisa Salazar,Male,0,2021,8,3,Mon,7
17266,2021-04-05T20:10:54Z,Clothing,266,2,4775,Paypal,55,1,Lisa Salazar,Male,0,2021,4,2,Mon,20
17266,2020-06-28T10:03:18Z,Books,24,5,909,Credit Card,55,1,Lisa Salazar,Male,0,2020,6,2,Sun,10
17266,2021-08-27T22:56:47Z,Electronics,118,3,4022,Credit Card,55,0,Lisa Salazar,Male,0,2021,8,3,Fri,22
17266,2021-03-01T11:15:22Z,Clothing,419,3,529,Credit Card,55,0,Lisa Salazar,Male,0,2021,3,1,Mon,11
17266,2021-03-09T17:00:07Z,Clothing,119,2,991,Credit Card,55,0,Lisa Salazar,Male,0,2021,3,1,Tue,17
27281,2021-12-17T03:56:49Z,Home,132,2,1290,Cash,20,0,Michelle Hopkins,Male,0,2021,12,4,Fri,3
27281,2022-09-12T06:51:20Z,Books,89,3,2763,Credit Card,20,0,Michelle Hopkins,Male,0,2022,9,3,Mon,6
27281,2022-05-12T03:24:12Z,Electronics,301,3,274,Cash,20,0,Michelle Hopkins,Male,0,2022,5,2,Thu,3
27281,2023-05-23T14:10:29Z,Electronics,281,4,315,Credit Card,20,1,Michelle Hopkins,Male,0,2023,5,2,Tue,14
27281,2020-10-08T21:20:20Z,Home,262,1,1085,Cash,20,0,Michelle Hopkins,Male,0,2020,10,4,Thu,21
27281,2021-07-21T20:15:20Z,Electronics,16,5,1053,Cash,20,1,Michelle Hopkins,Male,0,2021,7,3,Wed,20
27281,2023-04-16T20:41:42Z,Books,19,1,2242,Paypal,20,1,Michelle Hopkins,Male,0,2023,4,2,Sun,20
27281,2021-09-14T23:40:06Z,Books,251,2,2376,Paypal,20,1,Michelle Hopkins,Male,0,2021,9,3,Tue,23
4707,2020-05-16T01:09:52Z,Books,303,1,3233,Credit Card,25,1,Tonya Thompson,Female,0,2020,5,2,Sat,1
4707,2022-09-02T02:35:20Z,Clothing,242,1,2498,Paypal,25,1,Tonya Thompson,Female,0,2022,9,3,Fri,2
4707,2020-06-20T22:29:07Z,Clothing,61,2,3941,Credit Card,25,1,Tonya Thompson,Female,0,2020,6,2,Sat,22
4707,2023-08-07T05:46:57Z,Home,86,3,4812,Cash,25,1,Tonya Thompson,Female,0,2023,8,3,Mon,5
4707,2023-03-20T03:20:53Z,Books,311,2,1415,Paypal,25,0,Tonya Thompson,Female,0,2023,3,1,Mon,3
35998,2021-03-08T13:18:23Z,Books,396,3,2927,Credit Card,66,1,Gregory Smith,Female,0,2021,3,1,Mon,13
35998,2020-04-14T08:01:02Z,Books,134,1,464,Paypal,66,1,Gregory Smith,Female,0,2020,4,2,Tue,8
35998,2021-05-10T12:35:15Z,Books,214,2,2399,Cash,66,0,Gregory Smith,Female,0,2021,5,2,Mon,12
35998,2020-10-19T05:45:35Z,Home,272,4,1939,Crypto,66,0,Gregory Smith,Female,0,2020,10,4,Mon,5
35998,2020-08-24T17:11:49Z,Home,353,2,777,Paypal,66,1,Gregory Smith,Female,0,2020,8,3,Mon,17
29085,2020-10-12T09:23:17Z,Home,474,1,503,Cash,31,0,Anthony Walls,Male,0,2020,10,4,Mon,9
29085,2022-11-04T20:45:27Z,Books,443,5,3573,Paypal,31,0,Anthony Walls,Male,0,2022,11,4,Fri,20
29085,2020-03-06T03:06:14Z,Electronics,201,1,4335,Crypto,31,0,Anthony Walls,Male,0,2020,3,1,Fri,3
29085,2023-07-03T01:00:22Z,Books,367,2,4374,Cash,31,0,Anthony Walls,Male,0,2023,7,3,Mon,1
48481,2023-04-22T09:59:51Z,Home,124,5,1622,Crypto,30,0,Ashley Murray,Male,0,2023,4,2,Sat,9
48481,2021-07-01T23:07:19Z,Electronics,347,2,1140,Cash,30,0,Ashley Murray,Male,0,2021,7,3,Thu,23
48481,2020-03-03T22:23:04Z,Books,255,4,451,Crypto,30,0,Ashley Murray,Male,0,2020,3,1,Tue,22
48481,2022-01-31T05:22:45Z,Electronics,249,4,5016,Crypto,30,0,Ashley Murray,Male,0,2022,1,1,Mon,5
48481,2023-02-13T01:26:51Z,Books,480,2,1787,Credit Card,30,0,Ashley Murray,Male,0,2023,2,1,Mon,1
48481,2022-04-24T18:10:17Z,Electronics,425,5,823,Crypto,30,0,Ashley Murray,Male,0,2022,4,2,Sun,18
48481,2021-05-24T19:06:19Z,Clothing,290,2,2280,Credit Card,30,1,Ashley Murray,Male,0,2021,5,2,Mon,19
48481,2023-03-30T09:37:51Z,Clothing,175,1,5021,Credit Card,30,0,Ashley Murray,Male,0,2023,3,1,Thu,9
948,2020-07-20T06:25:14Z,Books,307,3,3365,Credit Card,48,1,Susan Reid,Female,0,2020,7,3,Mon,6
948,2022-12-04T17:36:02Z,Books,396,4,2468,Cash,48,0,Susan Reid,Female,0,2022,12,4,Sun,17
948,2020-10-12T14:33:08Z,Home,167,1,567,Cash,48,1,Susan Reid,Female,0,2020,10,4,Mon,14
948,2021-06-21T01:42:18Z,Electronics,45,5,2063,Credit Card,48,0,Susan Reid,Female,0,2021,6,2,Mon,1
948,2020-03-02T19:20:08Z,Electronics,111,3,4787,Credit Card,48,1,Susan Reid,Female,0,2020,3,1,Mon,19
948,2020-09-21T17:29:30Z,Books,166,3,2347,Paypal,48,0,Susan Reid,Female,0,2020,9,3,Mon,17
948,2023-07-16T17:38:03Z,Electronics,198,4,1590,Cash,48,1,Susan Reid,Female,0,2023,7,3,Sun,17
948,2023-04-17T02:25:06Z,Home,283,2,1442,Paypal,48,0,Susan Reid,Female,0,2023,4,2,Mon,2
948,2023-02-02T20:21:59Z,Books,486,5,332,Credit Card,48,1,Susan Reid,Female,0,2023,2,1,Thu,20
37903,2020-08-31T01:17:23Z,Electronics,212,2,2774,Paypal,21,0,Jennifer Hudson,Male,0,2020,8,3,Mon,1
37903,2021-12-29T13:21:10Z,Home,248,1,1919,Credit Card,21,1,Jennifer Hudson,Male,0,2021,12,4,Wed,13
37903,2022-05-21T20:36:16Z,Clothing,225,5,4471,Paypal,21,1,Jennifer Hudson,Male,0,2022,5,2,Sat,20
37903,2023-02-04T17:57:01Z,Clothing,85,2,4243,Credit Card,21,0,Jennifer Hudson,Male,0,2023,2,1,Sat,17
37903,2023-01-14T08:43:29Z,Home,72,5,4787,Paypal,21,1,Jennifer Hudson,Male,0,2023,1,1,Sat,8
37903,2022-04-06T18:04:42Z,Clothing,307,5,5082,Paypal,21,0,Jennifer Hudson,Male,0,2022,4,2,Wed,18
37903,2020-02-20T16:44:00Z,Books,387,5,3179,Credit Card,21,1,Jennifer Hudson,Male,0,2020,2,1,Thu,16
43092,2021-03-11T09:31:50Z,Home,141,4,2848,Paypal,42,1,Yvonne Bryan,Female,0,2021,3,1,Thu,9
43092,2020-12-22T12:44:20Z,Books,231,2,4081,Paypal,42,1,Yvonne Bryan,Female,0,2020,12,4,Tue,12
43092,2020-12-14T00:34:29Z,Clothing,299,5,2347,Paypal,42,1,Yvonne Bryan,Female,0,2020,12,4,Mon,0
43092,2022-06-03T18:02:12Z,Books,27,3,4183,Credit Card,42,1,Yvonne Bryan,Female,0,2022,6,2,Fri,18
44538,2020-01-14T12:44:22Z,Books,157,3,1064,Cash,31,0,Tyler Kelly,Male,0,2020,1,1,Tue,12
44538,2020-09-20T23:29:40Z,Clothing,227,2,675,Credit Card,31,1,Tyler Kelly,Male,0,2020,9,3,Sun,23
44538,2022-01-05T02:24:36Z,Clothing,448,3,2730,Paypal,31,0,Tyler Kelly,Male,0,2022,1,1,Wed,2
44538,2021-01-27T12:54:48Z,Clothing,379,5,2635,Cash,31,1,Tyler Kelly,Male,0,2021,1,1,Wed,12
44538,2020-01-21T04:30:21Z,Electronics,464,1,2675,Paypal,31,0,Tyler Kelly,Male,0,2020,1,1,Tue,4
44538,2021-09-21T01:31:11Z,Electronics,164,2,247,Paypal,31,0,Tyler Kelly,Male,0,2021,9,3,Tue,1
44538,2022-04-15T02:56:30Z,Electronics,367,5,2422,Cash,31,0,Tyler Kelly,Male,0,2022,4,2,Fri,2
